
10100,14,0.00138614
10200,14,0.00137255
10300,14,0.00135922
10400,14,0.00134615
10500,15,0.00142857
10600,17,0.00160377
10700,17,0.00158879
10800,17,0.00157407
10900,17,0.00155963
11000,17,0.00154545
11100,17,0.00153153
11200,17,0.00151786
11300,17,0.00150442
11400,17,0.00149123
11500,17,0.00147826
11600,17,0.00146552
11700,17,0.00145299
11800,17,0.00144068
11900,18,0.0015126
12000,18,0.0015
12100,18,0.0014876
12200,18,0.00147541
12300,18,0.00146341
12400,18,0.00145161
12500,18,0.00144
12600,18,0.00142857
12700,18,0.00141732
12800,18,0.00140625
12900,18,0.00139535
13000,20,0.00153846
13100,21,0.00160305
13200,21,0.00159091
13300,21,0.00157895
13400,21,0.00156716
13500,21,0.00155556
13600,21,0.00154412
13700,21,0.00153285
13800,21,0.00152174
13900,21,0.00151079
14000,21,0.0015
14100,21,0.00148936
14200,21,0.00147887
14300,22,0.00153846
14400,23,0.00159722
14500,23,0.00158621
14600,23,0.00157534
14700,23,0.00156463
14800,23,0.00155405
14900,23,0.00154362
15000,23,0.00153333
15100,23,0.00152318
15200,23,0.00151316
15300,24,0.00156863
15400,24,0.00155844
15500,24,0.00154839
15600,24,0.00153846
15700,24,0.00152866
15800,24,0.00151899
15900,25,0.00157233
16000,25,0.0015625
16100,25,0.0015528
16200,25,0.00154321
16300,25,0.00153374
16400,26,0.00158537
16500,26,0.00157576
16600,26,0.00156627
16700,27,0.00161677
16800,27,0.00160714
16900,27,0.00159763
17000,27,0.00158824
17100,27,0.00157895
17200,27,0.00156977
17300,27,0.00156069
17400,27,0.00155172
17500,27,0.00154286
17600,27,0.00153409
17700,27,0.00152542
17800,27,0.00151685
17900,27,0.00150838
18000,27,0.0015
18100,28,0.00154696
18200,28,0.00153846
18300,28,0.00153005
18400,28,0.00152174
18500,28,0.00151351
18600,28,0.00150538
18700,28,0.00149733
18800,28,0.00148936
18900,29,0.00153439
19000,30,0.00157895
19100,30,0.00157068
19200,30,0.0015625
19300,30,0.0015544
19400,31,0.00159794
19500,31,0.00158974
19600,31,0.00158163
19700,31,0.0015736
19800,31,0.00156566
19900,31,0.00155779
20000,31,0.00155
20100,31,0.00154229
20200,32,0.00158416
20300,32,0.00157635
20400,32,0.00156863
20500,32,0.00156098
20600,32,0.0015534
20700,33,0.0015942
20800,33,0.00158654
20900,33,0.00157895
21000,33,0.00157143
21100,34,0.00161137
21200,34,0.00160377
21300,35,0.00164319
21400,35,0.00163551
21500,35,0.00162791
21600,35,0.00162037
21700,35,0.0016129
21800,35,0.0016055
21900,35,0.00159817
22000,35,0.00159091
22100,35,0.00158371
22200,36,0.00162162
22300,36,0.00161435
22400,37,0.00165179
22500,37,0.00164444
22600,37,0.00163717
22700,37,0.00162996
22800,37,0.00162281
22900,38,0.00165939
23000,38,0.00165217
23100,38,0.00164502
23200,38,0.00163793
23300,38,0.0016309
23400,38,0.00162393
23500,38,0.00161702
23600,39,0.00165254
23700,39,0.00164557
23800,39,0.00163866
23900,39,0.0016318
24000,39,0.001625
24100,39,0.00161826
24200,39,0.00161157
24300,39,0.00160494
24400,39,0.00159836
24500,39,0.00159184
24600,39,0.00158537
24700,39,0.00157895
24800,39,0.00157258
24900,39,0.00156627
25000,39,0.00156
25100,39,0.00155378
25200,39,0.00154762
25300,39,0.0015415
25400,39,0.00153543
25500,39,0.00152941
25600,40,0.0015625
25700,40,0.00155642
25800,40,0.00155039
25900,41,0.00158301
26000,41,0.00157692
26100,41,0.00157088
26200,41,0.00156489
26300,41,0.00155894
26400,42,0.00159091
26500,42,0.00158491
26600,42,0.00157895
26700,42,0.00157303
26800,42,0.00156716
26900,44,0.00163569
27000,45,0.00166667
27100,46,0.00169742
27200,46,0.00169118
27300,46,0.00168498
27400,46,0.00167883
27500,47,0.00170909
27600,47,0.0017029
27700,47,0.00169675
27800,47,0.00169065
27900,47,0.00168459
28000,47,0.00167857
28100,47,0.0016726
28200,47,0.00166667
28300,47,0.00166078
28400,47,0.00165493
28500,47,0.00164912
28600,48,0.00167832
28700,48,0.00167247
28800,48,0.00166667
28900,48,0.0016609
29000,48,0.00165517
29100,48,0.00164948
29200,48,0.00164384
29300,48,0.00163823
29400,48,0.00163265
29500,48,0.00162712
29600,48,0.00162162
29700,49,0.00164983
29800,49,0.0016443
29900,49,0.0016388
30000,49,0.00163333
30100,50,0.00166113
30200,51,0.00168874
30300,51,0.00168317
30400,51,0.00167763
30500,52,0.00170492
30600,52,0.00169935
30700,52,0.00169381
30800,52,0.00168831
30900,52,0.00168285
31000,52,0.00167742
31100,52,0.00167203
31200,52,0.00166667
31300,52,0.00166134
31400,52,0.00165605
31500,52,0.00165079
31600,52,0.00164557
31700,53,0.00167192
31800,53,0.00166667
31900,53,0.00166144
32000,53,0.00165625
32100,53,0.00165109
32200,53,0.00164596
32300,53,0.00164087
32400,54,0.00166667
32500,54,0.00166154
32600,54,0.00165644
32700,54,0.00165138
32800,54,0.00164634
32900,54,0.00164134
33000,54,0.00163636
33100,54,0.00163142
33200,55,0.00165663
33300,57,0.00171171
33400,57,0.00170659
33500,57,0.00170149
33600,57,0.00169643
33700,57,0.00169139
33800,58,0.00171598
33900,58,0.00171091
34000,58,0.00170588
34100,58,0.00170088
34200,58,0.00169591
34300,59,0.00172012
34400,59,0.00171512
34500,59,0.00171014
34600,59,0.0017052
34700,59,0.00170029
34800,59,0.0016954
34900,60,0.0017192
35000,60,0.00171429
35100,61,0.00173789
35200,62,0.00176136
35300,62,0.00175637
35400,62,0.00175141
35500,62,0.00174648
35600,62,0.00174157
35700,63,0.00176471
35800,63,0.00175978
35900,64,0.00178273
36000,64,0.00177778
36100,64,0.00177285
36200,64,0.00176796
36300,64,0.00176309
36400,65,0.00178571
36500,65,0.00178082
36600,65,0.00177596
36700,65,0.00177112
36800,65,0.0017663
36900,65,0.00176152
37000,66,0.00178378
37100,67,0.00180593
37200,67,0.00180108
37300,67,0.00179625
37400,67,0.00179144
37500,67,0.00178667
37600,67,0.00178191
37700,67,0.00177719
37800,67,0.00177249
37900,67,0.00176781
38000,67,0.00176316
38100,67,0.00175853
38200,67,0.00175393
38300,67,0.00174935
38400,68,0.00177083
38500,68,0.00176623
38600,69,0.00178756
38700,71,0.00183463
38800,71,0.0018299
38900,71,0.00182519
39000,71,0.00182051
39100,71,0.00181586
39200,71,0.00181122
39300,72,0.00183206
39400,72,0.00182741
39500,73,0.0018481
39600,74,0.00186869
39700,74,0.00186398
39800,75,0.00188442
39900,75,0.0018797
40000,75,0.001875
40100,75,0.00187032
40200,75,0.00186567
40300,76,0.00188586
40400,76,0.00188119
40500,76,0.00187654
40600,76,0.00187192
40700,76,0.00186732
40800,77,0.00188725
40900,77,0.00188264
41000,77,0.00187805
41100,77,0.00187348
41200,77,0.00186893
41300,77,0.00186441
41400,77,0.0018599
41500,78,0.00187952
41600,79,0.00189904
41700,79,0.00189448
41800,79,0.00188995
41900,79,0.00188544
42000,79,0.00188095
42100,80,0.00190024
42200,80,0.00189573
42300,80,0.00189125
42400,80,0.00188679
42500,80,0.00188235
42600,80,0.00187793
42700,80,0.00187354
42800,80,0.00186916
42900,80,0.0018648
43000,81,0.00188372
43100,81,0.00187935
43200,81,0.001875
43300,81,0.00187067
43400,81,0.00186636
43500,81,0.00186207
43600,82,0.00188073
43700,82,0.00187643
43800,83,0.00189498
43900,83,0.00189066
44000,83,0.00188636
44100,83,0.00188209
44200,83,0.00187783
44300,83,0.00187359
44400,83,0.00186937
44500,83,0.00186517
44600,84,0.00188341
44700,84,0.00187919
44800,84,0.001875
44900,84,0.00187082
45000,85,0.00188889
45100,85,0.0018847
45200,85,0.00188053
45300,85,0.00187638
45400,85,0.00187225
45500,85,0.00186813
45600,85,0.00186404
45700,85,0.00185996
45800,85,0.0018559
45900,85,0.00185185
46000,85,0.00184783
46100,85,0.00184382
46200,86,0.00186147
46300,86,0.00185745
46400,86,0.00185345
46500,86,0.00184946
46600,86,0.00184549
46700,86,0.00184154
46800,86,0.00183761
46900,86,0.00183369
47000,86,0.00182979
47100,86,0.0018259
47200,86,0.00182203
47300,86,0.00181818
47400,86,0.00181435
47500,86,0.00181053
47600,87,0.00182773
47700,87,0.0018239
47800,87,0.00182008
47900,87,0.00181628
48000,88,0.00183333
48100,88,0.00182952
48200,88,0.00182573
48300,88,0.00182195
48400,88,0.00181818
48500,88,0.00181443
48600,89,0.00183128
48700,90,0.00184805
48800,90,0.00184426
48900,91,0.00186094
49000,91,0.00185714
49100,91,0.00185336
49200,91,0.00184959
49300,91,0.00184584
49400,91,0.00184211
49500,91,0.00183838
49600,91,0.00183468
49700,92,0.00185111
49800,92,0.00184739
49900,92,0.00184369
50000,92,0.00184
50100,92,0.00183633
50200,93,0.00185259
50300,93,0.00184891
50400,93,0.00184524
50500,93,0.00184158
50600,93,0.00183794
50700,93,0.00183432
50800,93,0.00183071
50900,94,0.00184676
51000,95,0.00186275
51100,95,0.0018591
51200,95,0.00185547
51300,95,0.00185185
51400,95,0.00184825
51500,95,0.00184466
51600,97,0.00187984
51700,97,0.00187621
51800,97,0.00187259
51900,97,0.00186898
52000,97,0.00186538
52100,97,0.0018618
52200,97,0.00185824
52300,97,0.00185468
52400,97,0.00185115
52500,97,0.00184762
52600,97,0.00184411
52700,97,0.00184061
52800,97,0.00183712
52900,97,0.00183365
53000,97,0.00183019
53100,98,0.00184557
53200,98,0.00184211
53300,98,0.00183865
53400,98,0.00183521
53500,98,0.00183178
53600,98,0.00182836
53700,98,0.00182495
53800,98,0.00182156
53900,98,0.00181818
54000,98,0.00181481
54100,98,0.00181146
54200,99,0.00182657
54300,99,0.0018232
54400,99,0.00181985
54500,99,0.00181651
54600,101,0.00184982
54700,102,0.00186472
54800,102,0.00186131
54900,102,0.00185792
55000,103,0.00187273
55100,103,0.00186933
55200,103,0.00186594
55300,103,0.00186257
55400,103,0.00185921
55500,103,0.00185586
55600,103,0.00185252
55700,103,0.00184919
55800,104,0.0018638
55900,104,0.00186047
56000,104,0.00185714
56100,104,0.00185383
56200,105,0.00186833
56300,106,0.00188277
56400,106,0.00187943
56500,106,0.00187611
56600,106,0.00187279
56700,106,0.00186949
56800,106,0.0018662
56900,106,0.00186292
57000,106,0.00185965
57100,106,0.00185639
57200,106,0.00185315
57300,107,0.00186736
57400,107,0.00186411
57500,107,0.00186087
57600,107,0.00185764
57700,107,0.00185442
57800,107,0.00185121
57900,107,0.00184801
58000,107,0.00184483
58100,107,0.00184165
58200,107,0.00183849
58300,107,0.00183533
58400,107,0.00183219
58500,107,0.00182906
58600,107,0.00182594
58700,107,0.00182283
58800,107,0.00181973
58900,108,0.00183362
59000,108,0.00183051
59100,108,0.00182741
59200,108,0.00182432
59300,108,0.00182125
59400,109,0.00183502
59500,109,0.00183193
59600,110,0.00184564
59700,110,0.00184255
59800,110,0.00183946
59900,110,0.00183639
60000,111,0.00185
60100,111,0.00184692
60200,111,0.00184385
60300,111,0.0018408
60400,111,0.00183775
60500,111,0.00183471
60600,111,0.00183168
60700,112,0.00184514
60800,112,0.00184211
60900,112,0.00183908
61000,112,0.00183607
61100,112,0.00183306
61200,113,0.00184641
61300,113,0.00184339
61400,113,0.00184039
61500,113,0.0018374
61600,113,0.00183442
61700,114,0.00184765
61800,114,0.00184466
61900,114,0.00184168
62000,114,0.00183871
62100,114,0.00183575
62200,115,0.00184887
62300,116,0.00186196
62400,116,0.00185897
62500,116,0.001856
62600,116,0.00185304
62700,116,0.00185008
62800,116,0.00184713
62900,116,0.0018442
63000,116,0.00184127
63100,116,0.00183835
63200,116,0.00183544
63300,116,0.00183254
63400,116,0.00182965
63500,116,0.00182677
63600,116,0.0018239
63700,116,0.00182104
63800,116,0.00181818
63900,116,0.00181534
64000,116,0.0018125
64100,116,0.00180967
64200,116,0.00180685
64300,116,0.00180404
64400,117,0.00181677
64500,118,0.00182946
64600,118,0.00182663
64700,118,0.0018238
64800,119,0.00183642
64900,119,0.00183359
65000,119,0.00183077
65100,119,0.00182796
65200,119,0.00182515
65300,119,0.00182236
65400,119,0.00181957
65500,119,0.00181679
65600,119,0.00181402
65700,119,0.00181126
65800,119,0.00180851
65900,119,0.00180577
66000,119,0.00180303
66100,119,0.0018003
66200,119,0.00179758
66300,120,0.00180995
66400,120,0.00180723
66500,120,0.00180451
66600,121,0.00181682
66700,121,0.00181409
66800,121,0.00181138
66900,122,0.00182362
67000,123,0.00183582
67100,123,0.00183308
67200,123,0.00183036
67300,123,0.00182764
67400,123,0.00182493
67500,123,0.00182222
67600,123,0.00181953
67700,123,0.00181684
67800,123,0.00181416
67900,123,0.00181149
68000,123,0.00180882
68100,123,0.00180617
68200,123,0.00180352
68300,123,0.00180088
68400,123,0.00179825
68500,123,0.00179562
68600,123,0.001793
68700,124,0.00180495
68800,124,0.00180233
68900,124,0.00179971
69000,124,0.0017971
69100,124,0.0017945
69200,124,0.00179191
69300,124,0.00178932
69400,124,0.00178674
69500,124,0.00178417
69600,124,0.00178161
69700,124,0.00177905
69800,124,0.0017765
69900,124,0.00177396
70000,124,0.00177143
70100,125,0.00178317
70200,125,0.00178063
70300,125,0.00177809
70400,125,0.00177557
70500,125,0.00177305
70600,126,0.0017847
70700,126,0.00178218
70800,126,0.00177966
70900,126,0.00177715
71000,126,0.00177465
71100,127,0.00178622
71200,127,0.00178371
71300,127,0.00178121
71400,127,0.00177871
71500,128,0.00179021
71600,128,0.00178771
71700,128,0.00178522
71800,128,0.00178273
71900,128,0.00178025
72000,129,0.00179167
72100,129,0.00178918
72200,129,0.0017867
72300,129,0.00178423
72400,129,0.00178177
72500,129,0.00177931
72600,129,0.00177686
72700,129,0.00177442
72800,129,0.00177198
72900,130,0.00178326
73000,130,0.00178082
73100,130,0.00177839
73200,130,0.00177596
73300,130,0.00177353
73400,130,0.00177112
73500,130,0.00176871
73600,130,0.0017663
73700,130,0.00176391
73800,130,0.00176152
73900,130,0.00175913
74000,130,0.00175676
74100,130,0.00175439
74200,130,0.00175202
74300,130,0.00174966
74400,130,0.00174731
74500,130,0.00174497
74600,130,0.00174263
74700,130,0.00174029
74800,130,0.00173797
74900,130,0.00173565
75000,130,0.00173333
75100,130,0.00173103
75200,130,0.00172872
75300,130,0.00172643
75400,130,0.00172414
75500,130,0.00172185
75600,130,0.00171958
75700,131,0.00173052
75800,132,0.00174142
75900,132,0.00173913
76000,132,0.00173684
76100,132,0.00173456
76200,132,0.00173228
76300,132,0.00173001
76400,132,0.00172775
76500,132,0.00172549
76600,132,0.00172324
76700,132,0.00172099
76800,133,0.00173177
76900,133,0.00172952
77000,133,0.00172727
77100,133,0.00172503
77200,133,0.0017228
77300,133,0.00172057
77400,133,0.00171835
77500,134,0.00172903
77600,134,0.0017268
77700,134,0.00172458
77800,134,0.00172237
77900,134,0.00172015
78000,134,0.00171795
78100,134,0.00171575
78200,134,0.00171355
78300,134,0.00171137
78400,134,0.00170918
78500,134,0.00170701
78600,134,0.00170483
78700,134,0.00170267
78800,134,0.00170051
78900,134,0.00169835
79000,134,0.0016962
79100,134,0.00169406
79200,134,0.00169192
79300,134,0.00168979
79400,134,0.00168766
79500,134,0.00168553
79600,134,0.00168342
79700,134,0.0016813
79800,135,0.00169173
79900,135,0.00168961
80000,135,0.0016875
80100,135,0.00168539
80200,135,0.00168329
80300,135,0.0016812
80400,135,0.0016791
80500,135,0.00167702
80600,136,0.00168734
80700,136,0.00168525
80800,136,0.00168317
80900,136,0.00168109
81000,136,0.00167901
81100,136,0.00167694
81200,136,0.00167488
81300,137,0.00168512
81400,137,0.00168305
81500,137,0.00168098
81600,137,0.00167892
81700,137,0.00167687
81800,138,0.00168704
81900,138,0.00168498
82000,138,0.00168293
82100,138,0.00168088
82200,138,0.00167883
82300,138,0.00167679
82400,139,0.00168689
82500,139,0.00168485
82600,139,0.00168281
82700,139,0.00168077
82800,139,0.00167874
82900,140,0.00168878
83000,141,0.0016988
83100,141,0.00169675
83200,141,0.00169471
83300,141,0.00169268
83400,141,0.00169065
83500,141,0.00168862
83600,141,0.0016866
83700,141,0.00168459
83800,141,0.00168258
83900,141,0.00168057
84000,141,0.00167857
84100,141,0.00167658
84200,141,0.00167458
84300,141,0.0016726
84400,141,0.00167062
84500,141,0.00166864
84600,141,0.00166667
84700,141,0.0016647
84800,141,0.00166274
84900,141,0.00166078
85000,141,0.00165882
85100,141,0.00165687
85200,142,0.00166667
85300,142,0.00166471
85400,142,0.00166276
85500,142,0.00166082
85600,142,0.00165888
85700,142,0.00165694
85800,142,0.00165501
85900,142,0.00165308
86000,142,0.00165116
86100,142,0.00164925
86200,142,0.00164733
86300,142,0.00164542
86400,142,0.00164352
86500,142,0.00164162
86600,142,0.00163972
86700,142,0.00163783
86800,142,0.00163594
86900,142,0.00163406
87000,142,0.00163218
87100,142,0.00163031
87200,142,0.00162844
87300,142,0.00162658
87400,142,0.00162471
87500,142,0.00162286
87600,142,0.001621
87700,142,0.00161916
87800,142,0.00161731
87900,142,0.00161547
88000,142,0.00161364
88100,142,0.0016118
88200,142,0.00160998
88300,143,0.00161948
88400,144,0.00162896
88500,144,0.00162712
88600,144,0.00162528
88700,144,0.00162345
88800,145,0.00163288
88900,146,0.00164229
89000,147,0.00165169
89100,147,0.00164983
89200,147,0.00164798
89300,147,0.00164614
89400,148,0.00165548
89500,148,0.00165363
89600,148,0.00165179
89700,148,0.00164994
89800,149,0.00165924
89900,149,0.0016574
90000,149,0.00165556
90100,150,0.00166482
90200,150,0.00166297
90300,150,0.00166113
90400,150,0.00165929
90500,150,0.00165746
90600,150,0.00165563
90700,151,0.00166483
90800,151,0.001663
90900,151,0.00166117
91000,151,0.00165934
91100,151,0.00165752
91200,151,0.0016557
91300,151,0.00165389
91400,151,0.00165208
91500,151,0.00165027
91600,151,0.00164847
91700,151,0.00164667
91800,151,0.00164488
91900,151,0.00164309
92000,151,0.0016413
92100,151,0.00163952
92200,151,0.00163774
92300,151,0.00163597
92400,151,0.0016342
92500,151,0.00163243
92600,151,0.00163067
92700,151,0.00162891
92800,151,0.00162716
92900,151,0.0016254
93000,152,0.00163441
93100,152,0.00163265
93200,152,0.0016309
93300,152,0.00162915
93400,152,0.00162741
93500,152,0.00162567
93600,152,0.00162393
93700,152,0.0016222
93800,152,0.00162047
93900,152,0.00161874
94000,152,0.00161702
94100,152,0.0016153
94200,152,0.00161359
94300,152,0.00161188
94400,152,0.00161017
94500,152,0.00160847
94600,152,0.00160677
94700,152,0.00160507
94800,152,0.00160338
94900,152,0.00160169
95000,152,0.0016
95100,152,0.00159832
95200,152,0.00159664
95300,152,0.00159496
95400,152,0.00159329
95500,152,0.00159162
95600,152,0.00158996
95700,152,0.0015883
95800,152,0.00158664
95900,153,0.00159541
96000,153,0.00159375
96100,153,0.00159209
96200,153,0.00159044
96300,153,0.00158879
96400,153,0.00158714
96500,153,0.00158549
96600,153,0.00158385
96700,153,0.00158221
96800,153,0.00158058
96900,153,0.00157895
97000,153,0.00157732
97100,153,0.0015757
97200,155,0.00159465
97300,156,0.00160329
97400,156,0.00160164
97500,156,0.0016
97600,156,0.00159836
97700,156,0.00159672
97800,156,0.00159509
97900,156,0.00159346
98000,156,0.00159184
98100,156,0.00159021
98200,156,0.00158859
98300,157,0.00159715
98400,157,0.00159553
98500,157,0.00159391
98600,157,0.00159229
98700,157,0.00159068
98800,157,0.00158907
98900,157,0.00158746
99000,157,0.00158586
99100,157,0.00158426
99200,157,0.00158266
99300,157,0.00158107
99400,157,0.00157948
99500,157,0.00157789
99600,157,0.00157631
99700,157,0.00157472
99800,157,0.00157315
99900,157,0.00157157
100000,157,0.00157
100100,157,0.00156843
100200,157,0.00156687
100300,157,0.0015653
100400,158,0.00157371
100500,158,0.00157214
100600,159,0.00158052
100700,159,0.00157895
100800,159,0.00157738
100900,160,0.00158573
101000,160,0.00158416
101100,160,0.00158259
101200,160,0.00158103
101300,160,0.00157947
101400,160,0.00157791
101500,160,0.00157635
101600,161,0.00158465
101700,161,0.00158309
101800,162,0.00159136
101900,162,0.00158979
102000,162,0.00158824
102100,162,0.00158668
102200,162,0.00158513
102300,162,0.00158358
102400,162,0.00158203
102500,162,0.00158049
102600,162,0.00157895
102700,162,0.00157741
102800,162,0.00157588
102900,162,0.00157434
103000,162,0.00157282
103100,163,0.00158099
103200,164,0.00158915
103300,164,0.00158761
103400,164,0.00158607
103500,165,0.0015942
103600,165,0.00159266
103700,165,0.00159113
103800,165,0.0015896
103900,165,0.00158807
104000,165,0.00158654
104100,165,0.00158501
104200,165,0.00158349
104300,165,0.00158198
104400,166,0.00159004
104500,166,0.00158852
104600,166,0.001587
104700,167,0.00159503
104800,167,0.00159351
104900,167,0.00159199
105000,167,0.00159048
105100,168,0.00159848
105200,168,0.00159696
105300,168,0.00159544
105400,168,0.00159393
105500,168,0.00159242
105600,168,0.00159091
105700,168,0.0015894
105800,168,0.0015879
105900,168,0.0015864
106000,168,0.00158491
106100,168,0.00158341
106200,169,0.00159134
106300,169,0.00158984
106400,169,0.00158835
106500,169,0.00158685
106600,169,0.00158537
106700,169,0.00158388
106800,169,0.0015824
106900,169,0.00158092
107000,169,0.00157944
107100,169,0.00157796
107200,169,0.00157649
107300,169,0.00157502
107400,169,0.00157356
107500,169,0.00157209
107600,169,0.00157063
107700,169,0.00156917
107800,169,0.00156772
107900,169,0.00156627
108000,169,0.00156481
108100,169,0.00156337
108200,169,0.00156192
108300,169,0.00156048
108400,169,0.00155904
108500,169,0.0015576
108600,169,0.00155617
108700,169,0.00155474
108800,169,0.00155331
108900,169,0.00155188
109000,169,0.00155046
109100,169,0.00154904
109200,170,0.00155678
109300,170,0.00155535
109400,170,0.00155393
109500,170,0.00155251
109600,170,0.00155109
109700,170,0.00154968
109800,170,0.00154827
109900,170,0.00154686
110000,170,0.00154545
110100,170,0.00154405
110200,170,0.00154265
110300,170,0.00154125
110400,170,0.00153986
110500,170,0.00153846
110600,170,0.00153707
110700,170,0.00153568
110800,170,0.0015343
110900,170,0.00153291
111000,171,0.00154054
111100,171,0.00153915
111200,171,0.00153777
111300,171,0.00153639
111400,172,0.00154399
111500,172,0.0015426
111600,172,0.00154122
111700,173,0.00154879
111800,174,0.00155635
111900,175,0.0015639
112000,175,0.0015625
112100,176,0.00157003
112200,176,0.00156863
112300,176,0.00156723
112400,176,0.00156584
112500,176,0.00156444
112600,177,0.00157194
112700,177,0.00157054
112800,177,0.00156915
112900,178,0.00157662
113000,178,0.00157522
113100,178,0.00157383
113200,178,0.00157244
113300,179,0.00157988
113400,179,0.00157848
113500,179,0.00157709
113600,179,0.0015757
113700,179,0.00157432
113800,179,0.00157294
113900,180,0.00158033
114000,180,0.00157895
114100,180,0.00157756
114200,180,0.00157618
114300,181,0.00158355
114400,181,0.00158217
114500,181,0.00158079
114600,181,0.00157941
114700,182,0.00158675
114800,182,0.00158537
114900,182,0.00158399
115000,182,0.00158261
115100,183,0.00158992
115200,183,0.00158854
115300,183,0.00158716
115400,183,0.00158579
115500,183,0.00158442
115600,183,0.00158304
115700,183,0.00158168
115800,183,0.00158031
115900,183,0.00157895
116000,185,0.00159483
116100,185,0.00159345
116200,185,0.00159208
116300,185,0.00159071
116400,185,0.00158935
116500,185,0.00158798
116600,185,0.00158662
116700,185,0.00158526
116800,185,0.0015839
116900,185,0.00158255
117000,185,0.0015812
117100,185,0.00157985
117200,185,0.0015785
117300,185,0.00157715
117400,185,0.00157581
117500,185,0.00157447
117600,186,0.00158163
117700,186,0.00158029
117800,186,0.00157895
117900,186,0.00157761
118000,186,0.00157627
118100,186,0.00157494
118200,186,0.0015736
118300,186,0.00157227
118400,186,0.00157095
118500,186,0.00156962
118600,186,0.0015683
118700,186,0.00156698
118800,186,0.00156566
118900,186,0.00156434
119000,186,0.00156303
119100,186,0.00156171
119200,186,0.0015604
119300,187,0.00156748
119400,188,0.00157454
119500,188,0.00157322
119600,188,0.00157191
119700,188,0.00157059
119800,188,0.00156928
119900,188,0.00156797
120000,188,0.00156667
120100,188,0.00156536
120200,188,0.00156406
120300,188,0.00156276
120400,188,0.00156146
120500,188,0.00156017
120600,188,0.00155887
120700,188,0.00155758
120800,188,0.00155629
120900,188,0.001555
121000,188,0.00155372
121100,188,0.00155244
121200,188,0.00155116
121300,188,0.00154988
121400,188,0.0015486
121500,188,0.00154733
121600,188,0.00154605
121700,188,0.00154478
121800,188,0.00154351
121900,188,0.00154225
122000,188,0.00154098
122100,188,0.00153972
122200,189,0.00154664
122300,189,0.00154538
122400,189,0.00154412
122500,189,0.00154286
122600,189,0.0015416
122700,189,0.00154034
122800,189,0.00153909
122900,189,0.00153784
123000,189,0.00153659
123100,189,0.00153534
123200,189,0.00153409
123300,189,0.00153285
123400,189,0.0015316
123500,189,0.00153036
123600,189,0.00152913
123700,190,0.00153597
123800,190,0.00153473
123900,191,0.00154157
124000,191,0.00154032
124100,191,0.00153908
124200,191,0.00153784
124300,192,0.00154465
124400,192,0.00154341
124500,192,0.00154217
124600,192,0.00154093
124700,192,0.0015397
124800,192,0.00153846
124900,193,0.00154524
125000,193,0.001544
125100,193,0.00154277
125200,193,0.00154153
125300,193,0.0015403
125400,193,0.00153907
125500,193,0.00153785
125600,193,0.00153662
125700,193,0.0015354
125800,193,0.00153418
125900,193,0.00153296
126000,193,0.00153175
126100,193,0.00153053
126200,193,0.00152932
126300,193,0.00152811
126400,193,0.0015269
126500,193,0.00152569
126600,193,0.00152449
126700,193,0.00152328
126800,193,0.00152208
126900,193,0.00152088
127000,194,0.00152756
127100,195,0.00153423
127200,195,0.00153302
127300,196,0.00153967
127400,197,0.00154631
127500,197,0.0015451
127600,197,0.00154389
127700,197,0.00154268
127800,197,0.00154147
